evento_id,timestamp,sede,medico_id,tiempo_segundos,completada
1566,2025-11-05T17:07:00,Guayaquil,MED-GUA-04,6.08,1
1567,2025-11-05T14:24:00,Guayaquil,MED-GUA-05,10.31,1
1568,2025-11-05T11:05:00,Guayaquil,MED-GUA-03,13.79,1
1569,2025-11-05T14:40:00,Guayaquil,MED-GUA-11,5.52,1
1570,2025-11-05T13:50:00,Guayaquil,MED-GUA-08,9.44,1
1571,2025-11-05T14:47:00,Guayaquil,MED-GUA-06,7.14,1
1572,2025-11-05T18:27:00,Guayaquil,MED-GUA-12,8.49,1
1573,2025-11-05T11:32:00,Guayaquil,MED-GUA-09,10.47,1
1574,2025-11-05T18:20:00,Guayaquil,MED-GUA-01,7.13,1
1575,2025-11-05T07:41:00,Guayaquil,MED-GUA-03,5.17,1
1576,2025-11-05T07:25:00,Guayaquil,MED-GUA-05,4.86,1
1577,2025-11-05T12:36:00,Guayaquil,MED-GUA-11,11.84,1
1578,2025-11-05T09:54:00,Guayaquil,MED-GUA-08,5.22,1
1579,2025-11-05T14:55:00,Guayaquil,MED-GUA-05,5.64,1
1580,2025-11-05T09:43:00,Guayaquil,MED-GUA-02,5.39,1
1581,2025-11-05T13:23:00,Guayaquil,MED-GUA-07,5.76,1
1582,2025-11-05T16:14:00,Guayaquil,MED-GUA-10,6.82,1
1583,2025-11-05T17:14:00,Guayaquil,MED-GUA-08,6.54,1
1584,2025-11-05T10:16:00,Guayaquil,MED-GUA-07,9.07,1
1585,2025-11-05T16:16:00,Guayaquil,MED-GUA-10,8.73,1
1586,2025-11-05T08:00:00,Guayaquil,MED-GUA-07,9.55,1
1587,2025-11-05T14:52:00,Guayaquil,MED-GUA-04,6.15,1
1588,2025-11-05T11:18:00,Guayaquil,MED-GUA-04,9.79,1
1589,2025-11-05T16:13:00,Guayaquil,MED-GUA-05,5.03,0
1590,2025-11-05T18:43:00,Guayaquil,MED-GUA-01,6.85,1
1591,2025-11-05T11:16:00,Guayaquil,MED-GUA-10,11.58,1
1592,2025-11-05T17:41:00,Guayaquil,MED-GUA-01,8.14,1
1593,2025-11-05T14:08:00,Guayaquil,MED-GUA-04,9.31,1
1594,2025-11-05T18:24:00,Guayaquil,MED-GUA-12,3.56,1
1595,2025-11-05T16:16:00,Guayaquil,MED-GUA-04,8.22,1
1596,2025-11-05T14:58:00,Guayaquil,MED-GUA-10,7.35,1
1597,2025-11-05T17:51:00,Guayaquil,MED-GUA-05,4.47,1
1598,2025-11-05T15:39:00,Guayaquil,MED-GUA-07,5.06,1
1599,2025-11-05T17:23:00,Guayaquil,MED-GUA-03,8.63,1
1600,2025-11-05T11:10:00,Guayaquil,MED-GUA-03,8.22,1
1601,2025-11-05T08:20:00,Guayaquil,MED-GUA-07,6.42,1
1602,2025-11-05T09:16:00,Guayaquil,MED-GUA-05,6.83,1
1603,2025-11-05T18:23:00,Guayaquil,MED-GUA-05,6.8,1
1604,2025-11-05T11:39:00,Guayaquil,MED-GUA-07,8.13,1
1605,2025-11-05T09:20:00,Guayaquil,MED-GUA-09,6.36,1
1606,2025-11-05T17:40:00,Guayaquil,MED-GUA-01,4.76,1
1607,2025-11-05T10:09:00,Guayaquil,MED-GUA-03,11.83,1
1608,2025-11-05T18:29:00,Guayaquil,MED-GUA-01,1.98,1
1609,2025-11-05T14:22:00,Guayaquil,MED-GUA-09,8.41,0
1610,2025-11-05T14:29:00,Guayaquil,MED-GUA-02,3.6,1
1611,2025-11-05T12:05:00,Guayaquil,MED-GUA-12,11.1,1
1612,2025-11-05T15:52:00,Guayaquil,MED-GUA-11,7.67,1
1613,2025-11-05T16:13:00,Guayaquil,MED-GUA-10,3.04,1
1614,2025-11-05T09:26:00,Guayaquil,MED-GUA-04,4.49,1
1615,2025-11-05T14:43:00,Guayaquil,MED-GUA-11,7.61,1
1616,2025-11-05T08:25:00,Guayaquil,MED-GUA-02,7.25,1
1617,2025-11-05T12:09:00,Guayaquil,MED-GUA-08,12.54,1
1618,2025-11-05T14:40:00,Guayaquil,MED-GUA-01,8.44,1
1619,2025-11-05T17:39:00,Guayaquil,MED-GUA-06,5.94,1
1620,2025-11-05T18:46:00,Guayaquil,MED-GUA-01,8.73,1
1621,2025-11-05T17:18:00,Cuenca,MED-CUE-01,5.02,1
1622,2025-11-05T18:04:00,Cuenca,MED-CUE-05,4.55,1
1623,2025-11-05T09:15:00,Cuenca,MED-CUE-07,5.91,0
1624,2025-11-05T08:01:00,Cuenca,MED-CUE-05,7.04,1
1625,2025-11-05T17:48:00,Cuenca,MED-CUE-03,5.78,1
1626,2025-11-05T08:19:00,Cuenca,MED-CUE-05,4.91,1
1627,2025-11-05T17:38:00,Cuenca,MED-CUE-11,6.59,1
1628,2025-11-05T08:53:00,Cuenca,MED-CUE-07,5.83,1
1629,2025-11-05T14:17:00,Cuenca,MED-CUE-07,7.24,1
1630,2025-11-05T08:48:00,Cuenca,MED-CUE-11,5.23,1
1631,2025-11-05T13:05:00,Cuenca,MED-CUE-06,7.17,1
1632,2025-11-05T14:43:00,Cuenca,MED-CUE-08,6.87,1
1633,2025-11-05T15:40:00,Cuenca,MED-CUE-02,8.75,1
1634,2025-11-05T11:29:00,Cuenca,MED-CUE-03,9.15,1
1635,2025-11-05T09:43:00,Cuenca,MED-CUE-05,8.86,1
1636,2025-11-05T16:03:00,Cuenca,MED-CUE-01,4.85,1
1637,2025-11-05T15:06:00,Cuenca,MED-CUE-12,4.96,1
1638,2025-11-05T16:52:00,Cuenca,MED-CUE-05,6.4,1
1639,2025-11-05T16:05:00,Cuenca,MED-CUE-08,6.53,1
1640,2025-11-05T09:50:00,Cuenca,MED-CUE-07,6.23,1
1641,2025-11-05T07:05:00,Cuenca,MED-CUE-12,4.48,1
1642,2025-11-05T14:48:00,Cuenca,MED-CUE-10,7.68,1
1643,2025-11-05T11:21:00,Cuenca,MED-CUE-03,12.63,1
1644,2025-11-05T08:47:00,Cuenca,MED-CUE-07,7.65,1
1645,2025-11-05T15:01:00,Cuenca,MED-CUE-02,6.37,1
1646,2025-11-05T07:10:00,Cuenca,MED-CUE-11,5.57,1
1647,2025-11-05T18:38:00,Cuenca,MED-CUE-05,5.12,1
1648,2025-11-05T16:52:00,Cuenca,MED-CUE-12,7.9,1
1649,2025-11-05T17:25:00,Cuenca,MED-CUE-02,6.27,1
1650,2025-11-05T09:08:00,Cuenca,MED-CUE-04,7.23,1
1651,2025-11-05T07:13:00,Cuenca,MED-CUE-03,6.56,1
1652,2025-11-05T17:15:00,Cuenca,MED-CUE-04,4.57,1
1653,2025-11-05T08:19:00,Cuenca,MED-CUE-03,7.33,1
1654,2025-11-05T14:27:00,Cuenca,MED-CUE-12,7.4,1
1655,2025-11-05T14:31:00,Cuenca,MED-CUE-08,6.62,1
1656,2025-11-05T16:15:00,Cuenca,MED-CUE-01,7.09,1
1657,2025-11-05T12:00:00,Cuenca,MED-CUE-07,15.46,1
1658,2025-11-05T14:47:00,Cuenca,MED-CUE-12,8.25,1
1659,2025-11-05T15:18:00,Cuenca,MED-CUE-12,7.97,1
1660,2025-11-05T16:59:00,Cuenca,MED-CUE-08,6.85,1
1661,2025-11-05T10:45:00,Cuenca,MED-CUE-09,10.92,1
1662,2025-11-05T08:17:00,Cuenca,MED-CUE-08,7.72,1
1663,2025-11-05T16:41:00,Cuenca,MED-CUE-12,5.53,1
1664,2025-11-05T13:01:00,Cuenca,MED-CUE-08,7.78,1
1665,2025-11-05T10:32:00,Cuenca,MED-CUE-10,13.38,1
1666,2025-11-05T18:42:00,Cuenca,MED-CUE-05,9.73,1
1667,2025-11-05T18:45:00,Cuenca,MED-CUE-11,5.3,1
1668,2025-11-05T18:23:00,Cuenca,MED-CUE-03,7.49,1
1669,2025-11-05T16:13:00,Cuenca,MED-CUE-03,5.99,1
1670,2025-11-05T09:12:00,Cuenca,MED-CUE-08,8.94,1
1671,2025-11-05T08:50:00,Cuenca,MED-CUE-04,2.37,1
1672,2025-11-05T15:03:00,Cuenca,MED-CUE-06,8.91,0
1673,2025-11-05T11:22:00,Cuenca,MED-CUE-09,8.98,1
1674,2025-11-05T07:51:00,Cuenca,MED-CUE-02,7.97,1
1675,2025-11-05T15:14:00,Cuenca,MED-CUE-06,7.12,1
1676,2025-11-05T12:49:00,Cuenca,MED-CUE-03,14.63,1
1677,2025-11-05T18:55:00,Cuenca,MED-CUE-08,4.28,1
1678,2025-11-05T14:53:00,Cuenca,MED-CUE-02,6.28,1
1679,2025-11-05T16:39:00,Cuenca,MED-CUE-01,7.23,1
1680,2025-11-05T15:06:00,Cuenca,MED-CUE-02,2.93,1
1681,2025-11-05T10:58:00,Cuenca,MED-CUE-09,11.4,1
1682,2025-11-05T14:46:00,Cuenca,MED-CUE-03,7.1,1
1683,2025-11-05T08:54:00,Cuenca,MED-CUE-07,5.87,1
1684,2025-11-05T07:15:00,Cuenca,MED-CUE-03,7.36,1
1685,2025-11-05T08:17:00,Cuenca,MED-CUE-07,5.04,1
1686,2025-11-05T12:40:00,Cuenca,MED-CUE-07,9.07,1
1687,2025-11-05T10:08:00,Cuenca,MED-CUE-08,9.04,1
1688,2025-11-05T15:50:00,Cuenca,MED-CUE-01,5.01,1
1689,2025-11-05T18:51:00,Cuenca,MED-CUE-02,3.22,1
1690,2025-11-05T08:21:00,Cuenca,MED-CUE-01,4.82,1
1691,2025-11-05T13:48:00,Cuenca,MED-CUE-11,10.4,1
1692,2025-11-05T09:57:00,Cuenca,MED-CUE-11,2.81,0
1693,2025-11-05T15:18:00,Cuenca,MED-CUE-11,4.63,1
1694,2025-11-05T18:35:00,Cuenca,MED-CUE-06,8.18,1
1695,2025-11-05T07:52:00,Cuenca,MED-CUE-09,4.79,1
1696,2025-11-05T16:58:00,Cuenca,MED-CUE-09,7.42,1
1697,2025-11-05T16:50:00,Cuenca,MED-CUE-08,7.72,1
1698,2025-11-05T18:22:00,Cuenca,MED-CUE-04,8.49,1
1699,2025-11-05T11:05:00,Cuenca,MED-CUE-12,10.56,1
1700,2025-11-05T09:33:00,Cuenca,MED-CUE-05,6.81,0
1701,2025-11-05T10:05:00,Cuenca,MED-CUE-11,9.08,1
1702,2025-11-05T09:01:00,Cuenca,MED-CUE-04,9.14,1
1703,2025-11-05T11:46:00,Cuenca,MED-CUE-06,8.87,1
1704,2025-11-05T11:40:00,Cuenca,MED-CUE-02,10.3,1
1705,2025-11-05T14:19:00,Cuenca,MED-CUE-01,6.46,1
1706,2025-11-05T14:21:00,Cuenca,MED-CUE-10,9.2,0
1707,2025-11-05T18:57:00,Cuenca,MED-CUE-11,6.21,1
1708,2025-11-05T15:54:00,Cuenca,MED-CUE-12,5.35,1
1709,2025-11-05T16:43:00,Cuenca,MED-CUE-07,5.71,1
1710,2025-11-05T15:47:00,Cuenca,MED-CUE-06,6.52,1
1711,2025-11-05T14:06:00,Ambato,MED-AMB-07,7.84,1
1712,2025-11-05T13:05:00,Ambato,MED-AMB-04,7.82,1
1713,2025-11-05T14:04:00,Ambato,MED-AMB-09,7.36,1
1714,2025-11-05T13:37:00,Ambato,MED-AMB-10,4.07,1
1715,2025-11-05T14:40:00,Ambato,MED-AMB-08,5.56,1
1716,2025-11-05T18:59:00,Ambato,MED-AMB-03,8.8,1
1717,2025-11-05T09:32:00,Ambato,MED-AMB-12,5.72,1
1718,2025-11-05T14:08:00,Ambato,MED-AMB-12,8.26,1
1719,2025-11-05T10:29:00,Ambato,MED-AMB-06,6.87,1
1720,2025-11-05T08:38:00,Ambato,MED-AMB-02,6.91,1
1721,2025-11-05T08:23:00,Ambato,MED-AMB-06,6.11,1
1722,2025-11-05T11:23:00,Ambato,MED-AMB-03,9.55,1
1723,2025-11-05T16:26:00,Ambato,MED-AMB-05,8.13,1
1724,2025-11-05T11:13:00,Ambato,MED-AMB-09,14.5,1
1725,2025-11-05T12:04:00,Ambato,MED-AMB-10,10.06,1
1726,2025-11-05T14:57:00,Ambato,MED-AMB-10,5.73,1
1727,2025-11-05T09:48:00,Ambato,MED-AMB-11,7.74,1
1728,2025-11-05T14:48:00,Ambato,MED-AMB-06,4.94,1
1729,2025-11-05T08:51:00,Ambato,MED-AMB-10,7.01,1
1730,2025-11-05T13:24:00,Ambato,MED-AMB-11,6.66,1
1731,2025-11-05T14:47:00,Ambato,MED-AMB-02,8.0,1
1732,2025-11-05T09:45:00,Ambato,MED-AMB-05,8.59,1
1733,2025-11-05T15:41:00,Ambato,MED-AMB-09,6.83,1
1734,2025-11-05T08:12:00,Ambato,MED-AMB-10,8.3,1
1735,2025-11-05T15:12:00,Ambato,MED-AMB-09,5.98,1
1736,2025-11-05T07:07:00,Ambato,MED-AMB-05,5.49,0
1737,2025-11-05T10:15:00,Ambato,MED-AMB-02,10.79,1
1738,2025-11-05T15:38:00,Ambato,MED-AMB-10,3.99,1
1739,2025-11-05T07:31:00,Ambato,MED-AMB-07,6.71,1
1740,2025-11-05T07:55:00,Ambato,MED-AMB-07,6.25,1
1741,2025-11-05T11:05:00,Ambato,MED-AMB-03,11.62,1
1742,2025-11-05T09:16:00,Ambato,MED-AMB-11,6.6,1
1743,2025-11-05T09:03:00,Ambato,MED-AMB-06,5.64,1
1744,2025-11-05T09:01:00,Ambato,MED-AMB-03,6.21,1
1745,2025-11-05T13:57:00,Ambato,MED-AMB-07,5.27,1
1746,2025-11-05T08:03:00,Ambato,MED-AMB-08,7.24,1
1747,2025-11-05T15:48:00,Ambato,MED-AMB-02,8.89,1
1748,2025-11-05T11:03:00,Ambato,MED-AMB-01,12.02,1
1749,2025-11-05T13:40:00,Ambato,MED-AMB-10,6.82,1
1750,2025-11-05T17:06:00,Ambato,MED-AMB-09,9.61,1
1751,2025-11-05T17:50:00,Ambato,MED-AMB-11,7.87,1
1752,2025-11-05T15:13:00,Ambato,MED-AMB-03,7.88,1
1753,2025-11-05T12:34:00,Ambato,MED-AMB-07,12.79,1
1754,2025-11-05T15:28:00,Ambato,MED-AMB-10,9.15,0
1755,2025-11-05T11:41:00,Ambato,MED-AMB-08,11.28,1
1756,2025-11-05T11:38:00,Ambato,MED-AMB-11,10.47,0
1757,2025-11-05T10:37:00,Ambato,MED-AMB-09,13.64,1
1758,2025-11-05T16:04:00,Ambato,MED-AMB-07,5.47,1
1759,2025-11-05T18:07:00,Ambato,MED-AMB-07,7.67,0
1760,2025-11-05T10:39:00,Ambato,MED-AMB-06,4.79,1
1761,2025-11-05T17:16:00,Ambato,MED-AMB-12,6.42,0
1762,2025-11-05T14:17:00,Ambato,MED-AMB-08,6.61,1
1763,2025-11-05T16:21:00,Ambato,MED-AMB-12,10.78,1
1764,2025-11-05T09:41:00,Ambato,MED-AMB-01,8.31,1
1765,2025-11-05T17:11:00,Ambato,MED-AMB-12,5.54,1
1766,2025-11-05T18:31:00,Ambato,MED-AMB-11,6.65,1
1767,2025-11-05T17:04:00,Ambato,MED-AMB-11,4.64,1
1768,2025-11-05T14:43:00,Ambato,MED-AMB-10,9.37,1
1769,2025-11-05T12:24:00,Ambato,MED-AMB-01,14.82,1
1770,2025-11-05T08:29:00,Ambato,MED-AMB-04,8.8,1
1771,2025-11-05T14:00:00,Ambato,MED-AMB-12,6.55,1
1772,2025-11-05T12:12:00,Ambato,MED-AMB-12,13.12,1
1773,2025-11-05T10:14:00,Ambato,MED-AMB-08,16.8,1
1774,2025-11-05T18:45:00,Ambato,MED-AMB-01,6.01,1
1775,2025-11-05T10:52:00,Ambato,MED-AMB-09,9.29,1
1776,2025-11-05T14:10:00,Ambato,MED-AMB-11,4.41,1
1777,2025-11-05T16:36:00,Ambato,MED-AMB-10,5.8,1
1778,2025-11-05T09:47:00,Ambato,MED-AMB-04,7.57,1
1779,2025-11-05T15:46:00,Ambato,MED-AMB-04,6.96,1
1780,2025-11-05T17:01:00,Ambato,MED-AMB-05,8.8,1
1781,2025-11-05T17:35:00,Ambato,MED-AMB-01,6.38,1
1782,2025-11-05T13:41:00,Ambato,MED-AMB-06,5.49,1
1783,2025-11-05T13:54:00,Ambato,MED-AMB-05,4.58,0
1784,2025-11-05T08:43:00,Ambato,MED-AMB-01,4.76,1
1785,2025-11-05T18:14:00,Ambato,MED-AMB-07,6.3,1
1786,2025-11-05T15:28:00,Ambato,MED-AMB-10,5.9,1
1787,2025-11-05T07:47:00,Ambato,MED-AMB-12,7.87,1
1788,2025-11-05T13:04:00,Ambato,MED-AMB-02,7.36,1
1789,2025-11-05T17:40:00,Ambato,MED-AMB-08,6.01,1
1790,2025-11-05T13:51:00,Ambato,MED-AMB-05,9.15,1
1791,2025-11-05T10:06:00,Ambato,MED-AMB-06,5.92,1
1792,2025-11-05T15:50:00,Ambato,MED-AMB-02,7.13,1
1793,2025-11-05T16:39:00,Ambato,MED-AMB-02,5.88,1
1794,2025-11-05T08:03:00,Ambato,MED-AMB-07,6.75,1
1795,2025-11-05T12:56:00,Ambato,MED-AMB-08,10.22,1
1796,2025-11-05T07:19:00,Ambato,MED-AMB-01,5.28,1
1797,2025-11-05T15:03:00,Ambato,MED-AMB-07,5.48,1
1798,2025-11-05T13:06:00,Ambato,MED-AMB-11,5.36,1
1799,2025-11-05T16:00:00,Ambato,MED-AMB-08,5.46,1
1800,2025-11-05T13:56:00,Ambato,MED-AMB-11,6.0,1
1801,2025-11-05T07:29:00,Manta,MED-MAN-10,6.02,1
1802,2025-11-05T10:06:00,Manta,MED-MAN-04,13.73,1
1803,2025-11-05T16:08:00,Manta,MED-MAN-12,5.75,1
1804,2025-11-05T16:28:00,Manta,MED-MAN-03,5.62,1
1805,2025-11-05T07:03:00,Manta,MED-MAN-11,7.88,1
1806,2025-11-05T12:19:00,Manta,MED-MAN-08,9.77,1
1807,2025-11-05T11:38:00,Manta,MED-MAN-10,8.5,1
1808,2025-11-05T17:43:00,Manta,MED-MAN-04,7.7,1
1809,2025-11-05T15:52:00,Manta,MED-MAN-04,8.01,1
1810,2025-11-05T10:40:00,Manta,MED-MAN-11,10.89,1
1811,2025-11-05T14:44:00,Manta,MED-MAN-08,5.07,1
1812,2025-11-05T16:44:00,Manta,MED-MAN-10,5.54,0
1813,2025-11-05T11:26:00,Manta,MED-MAN-01,11.77,1
1814,2025-11-05T14:14:00,Manta,MED-MAN-11,7.12,1
1815,2025-11-05T10:44:00,Manta,MED-MAN-12,13.53,1
1816,2025-11-05T12:51:00,Manta,MED-MAN-01,9.08,1
1817,2025-11-05T12:00:00,Manta,MED-MAN-05,11.05,1
1818,2025-11-05T14:12:00,Manta,MED-MAN-01,4.25,1
1819,2025-11-05T10:12:00,Manta,MED-MAN-03,7.77,1
1820,2025-11-05T12:54:00,Manta,MED-MAN-05,10.35,1
1821,2025-11-05T08:01:00,Manta,MED-MAN-03,6.18,1
1822,2025-11-05T13:41:00,Manta,MED-MAN-05,6.67,1
1823,2025-11-05T14:15:00,Manta,MED-MAN-06,5.79,1
1824,2025-11-05T17:10:00,Manta,MED-MAN-07,10.34,0
1825,2025-11-05T18:04:00,Manta,MED-MAN-03,5.01,1
1826,2025-11-05T10:12:00,Manta,MED-MAN-07,7.61,1
1827,2025-11-05T17:15:00,Manta,MED-MAN-09,8.74,1
1828,2025-11-05T11:50:00,Manta,MED-MAN-05,10.18,1
1829,2025-11-05T09:54:00,Manta,MED-MAN-10,7.41,1
1830,2025-11-05T14:13:00,Manta,MED-MAN-10,6.13,1
1831,2025-11-05T08:10:00,Manta,MED-MAN-11,3.9,1
1832,2025-11-05T15:23:00,Manta,MED-MAN-06,4.82,1
1833,2025-11-05T15:44:00,Manta,MED-MAN-08,6.51,1
1834,2025-11-05T14:17:00,Manta,MED-MAN-11,4.63,1
1835,2025-11-05T07:13:00,Manta,MED-MAN-04,5.46,1
1836,2025-11-05T14:55:00,Manta,MED-MAN-07,6.6,1
1837,2025-11-05T16:10:00,Manta,MED-MAN-06,7.55,1
1838,2025-11-05T11:35:00,Manta,MED-MAN-09,14.35,1
1839,2025-11-05T12:14:00,Manta,MED-MAN-07,7.92,1
1840,2025-11-05T14:29:00,Manta,MED-MAN-05,5.19,1
1841,2025-11-05T13:01:00,Manta,MED-MAN-04,7.09,1
1842,2025-11-05T11:41:00,Manta,MED-MAN-09,15.35,1
1843,2025-11-05T15:34:00,Manta,MED-MAN-02,4.87,1
1844,2025-11-05T08:04:00,Manta,MED-MAN-09,4.43,1
1845,2025-11-05T10:21:00,Manta,MED-MAN-11,12.63,1
1846,2025-11-05T11:12:00,Manta,MED-MAN-12,2.27,0
1847,2025-11-05T18:34:00,Manta,MED-MAN-06,6.67,1
1848,2025-11-05T13:25:00,Manta,MED-MAN-11,6.4,1
1849,2025-11-05T07:30:00,Manta,MED-MAN-07,3.94,1
1850,2025-11-05T10:14:00,Manta,MED-MAN-10,6.55,1
1851,2025-11-05T15:48:00,Manta,MED-MAN-08,5.48,1
1852,2025-11-05T12:50:00,Manta,MED-MAN-12,14.98,1
1853,2025-11-05T13:13:00,Manta,MED-MAN-03,3.78,1
1854,2025-11-05T16:55:00,Manta,MED-MAN-12,7.6,1
1855,2025-11-05T07:31:00,Manta,MED-MAN-07,7.55,1
1856,2025-11-05T13:43:00,Manta,MED-MAN-12,3.86,1
1857,2025-11-05T15:19:00,Manta,MED-MAN-03,6.35,1
1858,2025-11-05T09:21:00,Manta,MED-MAN-10,6.79,1
1859,2025-11-05T16:36:00,Manta,MED-MAN-07,9.32,1
1860,2025-11-05T08:34:00,Manta,MED-MAN-08,3.38,1
1861,2025-11-05T08:21:00,Manta,MED-MAN-02,5.01,1
1862,2025-11-05T09:06:00,Manta,MED-MAN-03,5.8,1
1863,2025-11-05T07:52:00,Manta,MED-MAN-02,5.85,1
1864,2025-11-05T13:18:00,Manta,MED-MAN-05,4.89,1
1865,2025-11-05T17:33:00,Manta,MED-MAN-03,6.97,1
1866,2025-11-05T12:55:00,Manta,MED-MAN-03,12.4,0
1867,2025-11-05T15:26:00,Manta,MED-MAN-02,5.7,1
1868,2025-11-05T13:57:00,Manta,MED-MAN-07,7.03,1
1869,2025-11-05T18:42:00,Manta,MED-MAN-10,5.91,1
1870,2025-11-05T16:19:00,Manta,MED-MAN-05,4.99,1
1871,2025-11-05T10:00:00,Manta,MED-MAN-10,11.74,1
1872,2025-11-05T10:33:00,Manta,MED-MAN-08,9.17,1
1873,2025-11-05T16:02:00,Manta,MED-MAN-05,8.21,1
1874,2025-11-05T17:56:00,Manta,MED-MAN-05,7.71,1
1875,2025-11-05T13:39:00,Manta,MED-MAN-03,5.82,1
1876,2025-11-05T13:15:00,Manta,MED-MAN-07,7.39,1
1877,2025-11-05T17:11:00,Manta,MED-MAN-02,8.38,1
1878,2025-11-05T13:44:00,Manta,MED-MAN-05,7.55,1
1879,2025-11-05T17:34:00,Manta,MED-MAN-02,6.13,1
1880,2025-11-05T18:46:00,Manta,MED-MAN-09,6.32,1
1881,2025-11-05T08:23:00,Manta,MED-MAN-02,5.47,1
1882,2025-11-05T15:49:00,Manta,MED-MAN-04,6.78,1
1883,2025-11-05T15:02:00,Manta,MED-MAN-02,4.99,1
1884,2025-11-05T17:44:00,Manta,MED-MAN-07,5.75,1
1885,2025-11-05T10:25:00,Manta,MED-MAN-03,10.49,1
1886,2025-11-05T12:42:00,Manta,MED-MAN-09,10.75,1
1887,2025-11-05T17:15:00,Manta,MED-MAN-08,4.77,1
1888,2025-11-05T09:30:00,Manta,MED-MAN-01,7.73,1
1889,2025-11-05T16:06:00,Manta,MED-MAN-02,3.9,1
1890,2025-11-05T15:47:00,Manta,MED-MAN-11,6.03,1
1891,2025-11-06T11:09:00,Quito,MED-QUI-11,9.72,1
1892,2025-11-06T15:13:00,Quito,MED-QUI-01,6.84,1
1893,2025-11-06T17:51:00,Quito,MED-QUI-02,4.31,1
1894,2025-11-06T13:44:00,Quito,MED-QUI-01,6.18,1
1895,2025-11-06T16:00:00,Quito,MED-QUI-04,7.89,1
1896,2025-11-06T12:58:00,Quito,MED-QUI-01,11.0,1
1897,2025-11-06T12:52:00,Quito,MED-QUI-02,12.21,1
1898,2025-11-06T17:10:00,Quito,MED-QUI-01,8.58,1
1899,2025-11-06T13:32:00,Quito,MED-QUI-04,7.54,1
1900,2025-11-06T16:13:00,Quito,MED-QUI-07,7.34,1
1901,2025-11-06T13:07:00,Quito,MED-QUI-01,6.58,1
1902,2025-11-06T13:41:00,Quito,MED-QUI-07,7.21,1
1903,2025-11-06T10:29:00,Quito,MED-QUI-10,13.79,1
1904,2025-11-06T12:02:00,Quito,MED-QUI-10,12.04,1
1905,2025-11-06T14:06:00,Quito,MED-QUI-10,5.88,1
1906,2025-11-06T09:16:00,Quito,MED-QUI-10,3.92,1
1907,2025-11-06T12:40:00,Quito,MED-QUI-12,6.91,0
1908,2025-11-06T09:21:00,Quito,MED-QUI-11,7.65,1
1909,2025-11-06T14:04:00,Quito,MED-QUI-10,8.77,1
1910,2025-11-06T16:28:00,Quito,MED-QUI-10,4.91,1
1911,2025-11-06T18:00:00,Quito,MED-QUI-10,7.95,1
1912,2025-11-06T08:19:00,Quito,MED-QUI-02,6.64,1
1913,2025-11-06T07:08:00,Quito,MED-QUI-05,8.08,1
1914,2025-11-06T10:09:00,Quito,MED-QUI-12,10.99,1
1915,2025-11-06T16:28:00,Quito,MED-QUI-11,6.41,1
1916,2025-11-06T07:33:00,Quito,MED-QUI-07,5.16,1
1917,2025-11-06T17:52:00,Quito,MED-QUI-06,6.42,1
1918,2025-11-06T12:15:00,Quito,MED-QUI-04,11.0,1
1919,2025-11-06T17:44:00,Quito,MED-QUI-10,6.98,1
1920,2025-11-06T13:33:00,Quito,MED-QUI-08,5.79,1
1921,2025-11-06T08:12:00,Quito,MED-QUI-03,7.96,1
1922,2025-11-06T10:08:00,Quito,MED-QUI-04,13.65,1
1923,2025-11-06T10:32:00,Quito,MED-QUI-12,14.14,1
1924,2025-11-06T10:15:00,Quito,MED-QUI-10,9.94,1
1925,2025-11-06T14:40:00,Quito,MED-QUI-06,7.4,1
1926,2025-11-06T13:24:00,Quito,MED-QUI-08,9.35,1
1927,2025-11-06T13:32:00,Quito,MED-QUI-08,5.26,1
1928,2025-11-06T07:48:00,Quito,MED-QUI-02,5.49,1
1929,2025-11-06T11:38:00,Quito,MED-QUI-07,8.06,1
1930,2025-11-06T14:19:00,Quito,MED-QUI-02,5.11,1
1931,2025-11-06T12:08:00,Quito,MED-QUI-01,10.63,1
1932,2025-11-06T07:55:00,Quito,MED-QUI-12,5.53,1
1933,2025-11-06T12:31:00,Quito,MED-QUI-12,10.39,1
1934,2025-11-06T12:24:00,Quito,MED-QUI-07,8.55,1
1935,2025-11-06T07:58:00,Quito,MED-QUI-07,8.97,1
1936,2025-11-06T11:49:00,Quito,MED-QUI-08,15.69,1
1937,2025-11-06T17:44:00,Quito,MED-QUI-01,5.25,1
1938,2025-11-06T17:24:00,Quito,MED-QUI-01,8.69,1
1939,2025-11-06T12:40:00,Quito,MED-QUI-03,9.28,1
1940,2025-11-06T11:38:00,Quito,MED-QUI-10,7.25,1
1941,2025-11-06T16:42:00,Quito,MED-QUI-01,7.13,1
1942,2025-11-06T08:49:00,Quito,MED-QUI-12,8.48,1
1943,2025-11-06T16:57:00,Quito,MED-QUI-04,7.8,1
1944,2025-11-06T13:10:00,Quito,MED-QUI-09,7.05,1
1945,2025-11-06T17:56:00,Quito,MED-QUI-05,5.5,1
1946,2025-11-06T18:26:00,Quito,MED-QUI-02,6.55,1
1947,2025-11-06T17:36:00,Quito,MED-QUI-06,3.09,1
1948,2025-11-06T09:17:00,Quito,MED-QUI-05,6.47,1
1949,2025-11-06T07:10:00,Quito,MED-QUI-01,3.04,1
1950,2025-11-06T08:04:00,Quito,MED-QUI-05,6.73,1
1951,2025-11-06T18:27:00,Quito,MED-QUI-06,4.96,1
